# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-10 16:52:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    02   00010     00003     Temperature, water, degrees Celsius (Mean)
#    03   00020     00003     Temperature, air, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    05   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00010_00003	02_00010_00003_cd	03_00020_00003	03_00020_00003_cd	04_00095_00003	04_00095_00003_cd	05_00045_00006	05_00045_00006_cd
USGS	422302071083801	2011-10-29	14.2	A	3.3	A	543	A	0.77	A
USGS	422302071083801	2011-10-30	13.4	A	3.6	A	542	A	0.13	A
USGS	422302071083801	2011-10-31	13.3	A	5.3	A	543	A	0.00	A
USGS	422302071083801	2011-11-01	13.0	A	6.0	A	544	A	0.00	A
USGS	422302071083801	2011-11-02	12.8	A	6.1	A	544	A	0.00	A
USGS	422302071083801	2011-11-03	12.8	A	9.8	A	545	A	0.00	A
USGS	422302071083801	2011-11-04	12.5	A	7.7	A	545	A	0.00	A
USGS	422302071083801	2011-11-05	12.0	A	4.3	A	546	A	0.00	A
USGS	422302071083801	2011-11-06	11.9	A	6.1	A	548	A	0.00	A
USGS	422302071083801	2011-11-07	11.8	A	10.3	A	548	A	0.00	A
USGS	422302071083801	2011-11-08	12.1	A	13.2	A	548	A	0.00	A
USGS	422302071083801	2011-11-09	12.1	A	13.7	A	548	A	0.00	A
USGS	422302071083801	2011-11-10	12.1	A	13.9	A	546	A	0.92	A
USGS	422302071083801	2011-11-11	12.1	A	8.1	A	543	A	0.01	A
USGS	422302071083801	2011-11-12	11.4	A	7.4	A	545	A	0.00	A
USGS	422302071083801	2011-11-13	11.3	A	11.1	A	544	A	0.00	A
USGS	422302071083801	2011-11-14	11.5	A	15.7	A	544	A	0.00	A
USGS	422302071083801	2011-11-15	11.7	A	16.4	A	543	A	0.00	A
USGS	422302071083801	2011-11-16	11.8	A	13.3	A	544	A	0.73	A
USGS	422302071083801	2011-11-17	11.6	A	8.2	A	540	A	0.09	A
USGS	422302071083801	2011-11-18	10.9	A	4.0	A	539	A	0.00	A
USGS	422302071083801	2011-11-19	10.6	A	7.2	A	540	A	0.00	A
USGS	422302071083801	2011-11-20	10.6	A	14.1	A	540	A	0.00	A
USGS	422302071083801	2011-11-21	10.5	A	7.3	A	539	A	0.00	A
USGS	422302071083801	2011-11-22	10.3	A	4.2	A	538	A	0.04	A
USGS	422302071083801	2011-11-23	9.9	A	4.8	A	535	A	1.33	A
USGS	422302071083801	2011-11-24	9.6	A	3.0	A	536	A	0.00	A
USGS	422302071083801	2011-11-25	9.7	A	9.1	A	536	A	0.00	A
USGS	422302071083801	2011-11-26	9.7	A	11.1	A	536	A	0.00	A
USGS	422302071083801	2011-11-27	9.6	A	7.7	A	535	A	0.00	A
USGS	422302071083801	2011-11-28	9.8	A	15.6	A	535	A	0.00	A
USGS	422302071083801	2011-11-29	9.8	A	15.5	A	534	A	0.00	A
USGS	422302071083801	2011-11-30	10.1	A	11.8	A	530	A	0.94	A
USGS	422302071083801	2011-12-01	9.7	A	5.9	A	531	A	0.00	A
USGS	422302071083801	2011-12-02	9.5	A	5.3	A	531	A	0.00	A
USGS	422302071083801	2011-12-03	9.2	A	3.8	A	532	A	0.00	A
USGS	422302071083801	2011-12-04	9.0	A	6.0	A	532	A	0.00	A
USGS	422302071083801	2011-12-05	9.3	A	11.7	A	532	A	0.00	A
USGS	422302071083801	2011-12-06	9.5	A	14.0	A	532	A	0.08	A
USGS	422302071083801	2011-12-07	9.5	A	9.6	A	530	A	1.49	A
USGS	422302071083801	2011-12-08	9.0	A	4.3	A	526	A	0.85	A
USGS	422302071083801	2011-12-09	8.8	A	5.7	A	528	A	0.00	A
USGS	422302071083801	2011-12-10	8.7	A	4.5	A	527	A	0.00	A
USGS	422302071083801	2011-12-11	8.3	A	0.2	A	528	A	0.00	A
USGS	422302071083801	2011-12-12	8.1	A	3.2	A	529	A	0.00	A
USGS	422302071083801	2011-12-13	7.8	A	2.4	A	529	A	0.00	A
USGS	422302071083801	2011-12-14	7.7	A	4.1	A	529	A	0.00	A
USGS	422302071083801	2011-12-15	7.7	A	8.8	A	529	A	0.05	A
USGS	422302071083801	2011-12-16	7.7	A	8.3	A	528	A	0.00	A
USGS	422302071083801	2011-12-17	7.3	A	1.7	A	529	A	0.00	A
USGS	422302071083801	2011-12-18	6.7	A	-5.0	A	529	A	0.00	A
USGS	422302071083801	2011-12-19	6.4	A	0.3	A	530	A	0.00	A
USGS	422302071083801	2011-12-20	6.3	A	3.2	A	529	A	0.00	A
USGS	422302071083801	2011-12-21	6.3	A	7.9	A	528	A	0.05	A
USGS	422302071083801	2011-12-22	6.7	A	10.3	A	526	A	0.20	A
USGS	422302071083801	2011-12-23	6.5	A	4.0	A	525	A	0.64	A
USGS	422302071083801	2011-12-24	6.0	A	-3.0	A	527	A	0.00	A
USGS	422302071083801	2011-12-25	5.7	A	-1.6	A	526	A	0.00	A
USGS	422302071083801	2011-12-26	5.6	A	2.8	A	526	A	0.00	A
USGS	422302071083801	2011-12-27	5.6	A	5.3	A	526	A	0.20	A
USGS	422302071083801	2011-12-28	5.7	A	6.2	A	525	A	0.02	A
USGS	422302071083801	2011-12-29	5.0	A	-2.4	A	527	A	0.00	A
USGS	422302071083801	2011-12-30	4.8	A	0.8	A	528	A	0.00	A
USGS	422302071083801	2011-12-31	4.8	A	1.9	A	527	A	0.00	A
USGS	422302071083801	2012-01-01	4.9	A	6.8	A	527	A	0.01	A
USGS	422302071083801	2012-01-02	5.0	A	5.2	A	527	A	0.01	A
USGS	422302071083801	2012-01-03	4.4	A	-3.9	A	528	A	0.00	A
USGS	422302071083801	2012-01-04	3.8	A	-7.1	A	529	A	0.00	A
USGS	422302071083801	2012-01-05	3.4	A	-1.0	A	530	A	0.00	A
USGS	422302071083801	2012-01-06	3.6	A	1.6	A	529	A	0.00	A
USGS	422302071083801	2012-01-07	3.5	A	6.2	A	527	A	0.00	A
USGS	422302071083801	2012-01-08	3.6	A	4.0	A	527	A	0.00	A
USGS	422302071083801	2012-01-09	3.4	A	0.0	A	529	A	0.00	A
USGS	422302071083801	2012-01-10	3.4	A	2.9	A	528	A	0.00	A
USGS	422302071083801	2012-01-11	3.5	A	1.1	A	527	A	0.00	A
USGS	422302071083801	2012-01-12	3.6	A	3.4	A	526	A	1.19	A
USGS	422302071083801	2012-01-13	3.5	A	3.0	A	525	A	0.03	A
USGS	422302071083801	2012-01-14	3.1	A	-1.9	A	525	A	0.00	A
USGS	422302071083801	2012-01-15	2.4	A	-11.1	A	527	A	0.00	A
USGS	422302071083801	2012-01-16	1.7	A	-6.3	A	528	A	0.00	A
USGS	422302071083801	2012-01-17	1.7	A	3.8	A	529	A	0.22	A
USGS	422302071083801	2012-01-18	2.2	A	2.2	A	526	A	0.01	A
USGS	422302071083801	2012-01-19	1.9	A	-4.5	A	527	A	0.00	A
USGS	422302071083801	2012-01-20	1.9	A	-2.6	A	527	A	0.00	A
USGS	422302071083801	2012-01-21	1.5	A	-7.1	A	528	A	0.00	A
USGS	422302071083801	2012-01-22	1.3	A	-5.3	A	526	A	0.04	A
USGS	422302071083801	2012-01-23	1.4	A	3.0	A	528	A	0.19	A
USGS	422302071083801	2012-01-24	1.7	A	9.9	A	526	A	0.01	A
USGS	422302071083801	2012-01-25	1.8	A	3.1	A	521	A	0.00	A
USGS	422302071083801	2012-01-26	2.1	A	1.8	A	523	A	0.15	A
USGS	422302071083801	2012-01-27	2.3	A	5.1	A	521	A	1.01	A
USGS	422302071083801	2012-01-28	2.3	A	4.9	A	520	A	0.00	A
USGS	422302071083801	2012-01-29	2.3	A	3.3	A	521	A	0.00	A
USGS	422302071083801	2012-01-30	2.2	A	1.1	A	521	A	0.00	A
USGS	422302071083801	2012-01-31	2.3	A	2.2	A	521	A	0.00	A
USGS	422302071083801	2012-02-01	2.6	A	7.1	A	520	A	0.00	A
USGS	422302071083801	2012-02-02	2.6	A	2.7	A	520	A	0.00	A
USGS	422302071083801	2012-02-03	2.4	A	-0.3	A	519	A	0.00	A
USGS	422302071083801	2012-02-04	2.3	A	1.7	A	519	A	0.00	A
USGS	422302071083801	2012-02-05	1.8	A	-2.1	A	521	A	0.00	A
USGS	422302071083801	2012-02-06	2.1	A	3.3	A	518	A	0.00	A
USGS	422302071083801	2012-02-07	2.3	A	3.4	A	517	A	0.00	A
USGS	422302071083801	2012-02-08	2.2	A	-1.0	A	518	A	0.00	A
USGS	422302071083801	2012-02-09	2.3	A	2.6	A	517	A	0.00	A
USGS	422302071083801	2012-02-10	2.6	A	4.2	A	516	A	0.00	A
USGS	422302071083801	2012-02-11	2.7	A	1.4	A	514	A	0.08	A
USGS	422302071083801	2012-02-12	2.3	A	-6.1	A	514	A	0.00	A
USGS	422302071083801	2012-02-13	1.9	A	-1.6	A	515	A	0.00	A
USGS	422302071083801	2012-02-14	2.3	A	1.0	A	515	A	0.00	A
USGS	422302071083801	2012-02-15	2.4	A	3.3	A	515	A	0.00	A
USGS	422302071083801	2012-02-16	2.6	A	3.6	A	514	A	0.05	A
USGS	422302071083801	2012-02-17	2.8	A	5.9	A	511	A	0.02	A
USGS	422302071083801	2012-02-18	2.8	A	3.5	A	510	A	0.00	A
USGS	422302071083801	2012-02-19	2.8	A	2.4	A	511	A	0.00	A
USGS	422302071083801	2012-02-20	2.6	A	0.2	A	511	A	0.00	A
USGS	422302071083801	2012-02-21	2.8	A	1.7	A	509	A	0.00	A
USGS	422302071083801	2012-02-22	3.3	A	7.7	A	511	A	0.00	A
USGS	422302071083801	2012-02-23	3.5	A	7.8	A	511	A	0.02	A
USGS	422302071083801	2012-02-24	3.5	A	3.6	A	511	A	0.59	A
USGS	422302071083801	2012-02-25	3.6	A	3.6	A	509	A	0.00	A
USGS	422302071083801	2012-02-26	3.4	A	0.5	A	509	A	0.00	A
USGS	422302071083801	2012-02-27	3.5	A	3.9	A	508	A	0.00	A
USGS	422302071083801	2012-02-28	3.6	A	4.5	A	507	A	0.00	A
USGS	422302071083801	2012-02-29	3.7	A	0.7	A	507	A	0.27	A
USGS	422302071083801	2012-03-01	3.6	A	0.1	A	505	A	0.64	A
USGS	422302071083801	2012-03-02	3.3	A	-2.5	A	505	A	0.02	A
USGS	422302071083801	2012-03-03	3.5	A	3.8	A	503	A	0.37	A
USGS	422302071083801	2012-03-04	3.3	A	2.8	A	503	A	0.00	A
USGS	422302071083801	2012-03-05	3.1	A	-0.6	A	503	A	0.00	A
USGS	422302071083801	2012-03-06	3.2	A	-2.0	A	503	A	0.00	A
USGS	422302071083801	2012-03-07	3.4	A	8.3	A	501	A	0.00	A
USGS	422302071083801	2012-03-08	4.3	A	15.1	A	499	A	0.00	A
USGS	422302071083801	2012-03-09	4.8	A	5.9	A	497	A	0.03	A
USGS	422302071083801	2012-03-10	4.6	A	1.0	A	497	A	0.00	A
USGS	422302071083801	2012-03-11	4.9	A	6.5	A	497	A	0.00	A
USGS	422302071083801	2012-03-12	5.5	A	13.4	A	495	A	0.00	A
USGS	422302071083801	2012-03-13	6.3	A	15.3	A	493	A	0.08	A
USGS	422302071083801	2012-03-14	6.1	A	7.4	A	493	A	0.00	A
USGS	422302071083801	2012-03-15	5.6	A	3.9	A	494	A	0.00	A
USGS	422302071083801	2012-03-16	6.1	A	4.8	A	492	A	0.08	A
USGS	422302071083801	2012-03-17	6.4	A	7.7	A	492	A	0.00	A
USGS	422302071083801	2012-03-18	7.0	A	13.5	A	490	A	0.00	A
USGS	422302071083801	2012-03-19	7.4	A	14.3	A	489	A	0.00	A
USGS	422302071083801	2012-03-20	9.2	A	15.5	A	486	A	0.00	A
USGS	422302071083801	2012-03-21			19.2	A	483	A	0.00	A
USGS	422302071083801	2012-03-22	12.8	A	20.4	A	480	A	0.00	A
USGS	422302071083801	2012-03-23	13.4	A	19.7	A	480	A	0.00	A
USGS	422302071083801	2012-03-24	12.7	A	10.6	A	479	A	0.00	A
USGS	422302071083801	2012-03-25	12.1	A	7.6	A	480	A	0.02	A
USGS	422302071083801	2012-03-26	11.4	A	4.5	A	482	A	0.00	A
USGS	422302071083801	2012-03-27	9.7	A	2.4	A	485	A	0.00	A
USGS	422302071083801	2012-03-28	8.9	A	7.1	A	487	A	0.06	A
USGS	422302071083801	2012-03-29	8.8	A	6.4	A	486	A	0.01	A
USGS	422302071083801	2012-03-30	8.7	A	5.6	A	487	A	0.00	A
USGS	422302071083801	2012-03-31	8.6	A	4.7	A	488	A	0.02	A
USGS	422302071083801	2012-04-01	8.8	A	5.3	A	486	A	0.16	A
USGS	422302071083801	2012-04-02	9.0	A	6.7	A	485	A	0.07	A
USGS	422302071083801	2012-04-03	8.8	A	7.5	A	486	A	0.00	A
USGS	422302071083801	2012-04-04	9.1	A	10.4	A	485	A	0.00	A
USGS	422302071083801	2012-04-05	9.3	A	6.2	A	485	A	0.00	A
USGS	422302071083801	2012-04-06	9.3	A	6.4	A	485	A	0.00	A
USGS	422302071083801	2012-04-07	9.2	A	6.1	A	485	A	0.00	A
USGS	422302071083801	2012-04-08	9.2	A	7.4	A	484	A	0.00	A
USGS	422302071083801	2012-04-09	9.2	A	9.6	A	484	A	0.00	A
USGS	422302071083801	2012-04-10	9.5	A	11.2	A	484	A	0.00	A
USGS	422302071083801	2012-04-11	9.6	A	9.3	A	483	A	0.00	A
USGS	422302071083801	2012-04-12	9.9	A	7.7	A	482	A	0.10	A
USGS	422302071083801	2012-04-13	10.3	A	10.7	A	481	A	0.00	A
USGS	422302071083801	2012-04-14	11.1	A	15.0	A	479	A	0.00	A
USGS	422302071083801	2012-04-15	11.8	A	18.9	A	480	A	0.00	A
USGS	422302071083801	2012-04-16	12.9	A	23.5	A	479	A	0.00	A
USGS	422302071083801	2012-04-17	14.7	A	20.9	A	477	A	0.00	A
USGS	422302071083801	2012-04-18	14.0	A	12.1	A	477	A	0.00	A
USGS	422302071083801	2012-04-19	14.1	A	13.8	A	479	A	0.00	A
USGS	422302071083801	2012-04-20	14.8	A	16.7	A	480	A	0.00	A
USGS	422302071083801	2012-04-21	15.3	A	18.1	A	481	A	0.00	A
USGS	422302071083801	2012-04-22	15.2	A	11.0	A	480	A	0.97	A
USGS	422302071083801	2012-04-23	13.8	A	12.7	A	471	A	1.78	A
USGS	422302071083801	2012-04-24	13.8	A	10.7	A	473	A	0.00	A
USGS	422302071083801	2012-04-25	13.8	A	11.0	A	474	A	0.00	A
USGS	422302071083801	2012-04-26	13.7	A	11.2	A	474	A	0.00	A
USGS	422302071083801	2012-04-27	13.7	A	10.3	A	473	A	0.01	A
USGS	422302071083801	2012-04-28	13.2	A	8.2	A	474	A	0.00	A
USGS	422302071083801	2012-04-29	13.2	A	9.6	A	476	A	0.00	A
USGS	422302071083801	2012-04-30	13.2	A	10.1	A	476	A	0.00	A
USGS	422302071083801	2012-05-01	13.2	A	8.4	A	475	A	0.61	A
USGS	422302071083801	2012-05-02	12.9	A	9.1	A	473	A	0.00	A
USGS	422302071083801	2012-05-03	12.9	A	9.6	A	473	A	0.05	A
USGS	422302071083801	2012-05-04	12.9	A	11.9	A	472	A	0.02	A
USGS	422302071083801	2012-05-05	13.1	A	12.2	A	470	A	0.22	A
USGS	422302071083801	2012-05-06	13.1	A	11.2	A	470	A	0.00	A
USGS	422302071083801	2012-05-07	13.6	A	14.1	A	468	A	0.00	A
USGS	422302071083801	2012-05-08	14.1	A	12.5	A	468	A	0.16	A
USGS	422302071083801	2012-05-09	14.1	A	15.7	A	468	A	0.31	A
USGS	422302071083801	2012-05-10	14.5	A	14.2	A	459	A	1.11	A
USGS	422302071083801	2012-05-11	14.3	A	12.8	A	462	A	0.00	A
USGS	422302071083801	2012-05-12	14.8	A	17.1	A	464	A	0.00	A
USGS	422302071083801	2012-05-13	15.6	A	20.6	A	465	A	0.00	A
USGS	422302071083801	2012-05-14	16.0	A	15.6	A	463	A	0.58	A
USGS	422302071083801	2012-05-15	16.3	A	18.0	A	461	A	0.32	A
USGS	422302071083801	2012-05-16	16.7	A	18.7	A	462	A	0.03	A
USGS	422302071083801	2012-05-17	17.6	A	16.3	A	463	A	0.00	A
USGS	422302071083801	2012-05-18	17.0	A	15.4	A	459	A	0.00	A
USGS	422302071083801	2012-05-19	17.5	A	16.8	A	460	A	0.00	A
USGS	422302071083801	2012-05-20	18.2	A	19.1	A	461	A	0.00	A
USGS	422302071083801	2012-05-21	18.4	A	15.1	A	459	A	0.00	A
USGS	422302071083801	2012-05-22	18.1	A	16.1	A	456	A	0.55	A
USGS	422302071083801	2012-05-23	18.2	A	19.4	A	454	A	0.01	A
USGS	422302071083801	2012-05-24	18.7	A	20.0	A	454	A	0.00	A
USGS	422302071083801	2012-05-25	19.5	A	19.5	A	456	A	0.00	A
USGS	422302071083801	2012-05-26	20.4	A	24.2	A	460	A	0.00	A
USGS	422302071083801	2012-05-27	20.3	A	20.7	A	452	A	0.00	A
USGS	422302071083801	2012-05-28	20.7	A	19.3	A	454	A	0.00	A
USGS	422302071083801	2012-05-29	21.0	A	18.9	A	456	A	0.19	A
USGS	422302071083801	2012-05-30	21.3	A	21.0	A	457	A	0.00	A
USGS	422302071083801	2012-05-31	21.9	A	22.2	A	461	A	0.00	A
USGS	422302071083801	2012-06-01	21.3	A	17.5	A	453	A	0.00	A
USGS	422302071083801	2012-06-02	20.0	A	15.3	A	444	A	1.43	A
USGS	422302071083801	2012-06-03	19.5	A	14.9	A	442	A	0.04	A
USGS	422302071083801	2012-06-04	18.5	A	10.9	A	439	A	0.14	A
USGS	422302071083801	2012-06-05	17.8	A	11.6	A	440	A	0.02	A
USGS	422302071083801	2012-06-06	17.8	A	14.2	A	439	A	0.03	A
USGS	422302071083801	2012-06-07	18.1	A	15.6	A	438	A	0.04	A
USGS	422302071083801	2012-06-08	19.0	A	17.5	A	439	A	0.33	A
USGS	422302071083801	2012-06-09	20.0	A	20.3	A	439	A	0.01	A
USGS	422302071083801	2012-06-10	19.8	A	20.4	A	434	A	0.00	A
USGS	422302071083801	2012-06-11	20.3	A	19.1	A	437	A	0.00	A
USGS	422302071083801	2012-06-12	20.7	A	19.7	A	438	A	0.00	A
USGS	422302071083801	2012-06-13	20.4	A	17.8	A	436	A	0.61	A
USGS	422302071083801	2012-06-14	20.3	A	18.8	A	435	A	0.01	A
USGS	422302071083801	2012-06-15	20.5	A	18.2	A	436	A	0.00	A
USGS	422302071083801	2012-06-16	20.6	A	15.8	A	436	A	0.00	A
USGS	422302071083801	2012-06-17	20.2	A	15.1	A	434	A	0.00	A
USGS	422302071083801	2012-06-18	20.4	A	16.5	A	434	A	0.00	A
USGS	422302071083801	2012-06-19	21.0	A	19.1	A	435	A	0.00	A
USGS	422302071083801	2012-06-20	22.1	A	27.0	A	441	A	0.00	A
USGS	422302071083801	2012-06-21	23.7	A	30.0	A	450	A	0.00	A
USGS	422302071083801	2012-06-22	24.8	A	27.7	A	459	A	0.04	A
USGS	422302071083801	2012-06-23	24.6	A	22.6	A	453	A	0.69	A
USGS	422302071083801	2012-06-24	24.7	A	22.7	A	449	A	0.00	A
USGS	422302071083801	2012-06-25	23.9	A	20.4	A	442	A	0.63	A
USGS	422302071083801	2012-06-26	22.8	A	18.4	A	432	A	0.01	A
USGS	422302071083801	2012-06-27	22.1	A	19.9	A	428	A	0.00	A
USGS	422302071083801	2012-06-28	22.3	A	23.0	A	431	A	0.00	A
USGS	422302071083801	2012-06-29	23.0	A	25.0	A	435	A	0.10	A
USGS	422302071083801	2012-06-30	23.6	A	26.8	A	438	A	0.00	A
USGS	422302071083801	2012-07-01	24.1	A	26.5	A	441	A	0.00	A
USGS	422302071083801	2012-07-02	24.7	A	24.3	A	447	A	0.00	A
USGS	422302071083801	2012-07-03	24.8	A	24.1	A	448	A	0.00	A
USGS	422302071083801	2012-07-04	25.0	A	24.9	A	450	A	0.28	A
USGS	422302071083801	2012-07-05	25.3	A	24.7	A	451	A	0.01	A
USGS	422302071083801	2012-07-06	25.1	A	24.9	A	450	A	0.00	A
USGS	422302071083801	2012-07-07	25.6	A	25.5	A	455	A	0.03	A
USGS	422302071083801	2012-07-08	25.6	A	25.4	A	455	A	0.00	A
USGS	422302071083801	2012-07-09	25.5	A	23.2	A	456	A	0.00	A
USGS	422302071083801	2012-07-10	25.5	A	23.0	A	456	A	0.00	A
USGS	422302071083801	2012-07-11	25.1	A	24.0	A	454	A	0.02	A
USGS	422302071083801	2012-07-12	25.6	A	25.4	A	458	A	0.00	A
USGS	422302071083801	2012-07-13	25.8	A	25.8	A	463	A	0.00	A
USGS	422302071083801	2012-07-14	25.8	A	26.9	A	465	A	0.00	A
USGS	422302071083801	2012-07-15	25.9	A	27.1	A	468	A	0.00	A
USGS	422302071083801	2012-07-16	26.3	A	26.1	A	475	A	0.08	A
USGS	422302071083801	2012-07-17	26.7	A	29.0	A	481	A	0.00	A
USGS	422302071083801	2012-07-18	26.4	A	26.7	A	478	A	1.01	A
USGS	422302071083801	2012-07-19			22.8	A	476	A	0.03	A
USGS	422302071083801	2012-07-20	25.5	A	20.8	A	473	A	0.00	A
USGS	422302071083801	2012-07-21	25.0	A	20.9	A	469	A	0.02	A
USGS	422302071083801	2012-07-22	25.4	A	23.0	A	482	A	0.00	A
USGS	422302071083801	2012-07-23	25.3	A	23.9	A	481	A	0.02	A
USGS	422302071083801	2012-07-24	25.4	A	24.5	A	479	A	0.19	A
USGS	422302071083801	2012-07-25	25.1	A	22.6	A	473	A	0.03	A
USGS	422302071083801	2012-07-26	25.0	A	24.1	A	472	A	0.00	A
USGS	422302071083801	2012-07-27	24.9	A	22.0	A	471	A	0.20	A
USGS	422302071083801	2012-07-28	24.5	A	21.1	A	465	A	1.48	A
USGS	422302071083801	2012-07-29	24.3	A	20.1	A	464	A	0.02	A
USGS	422302071083801	2012-07-30	24.6	A	22.2	A	472	A	0.02	A
USGS	422302071083801	2012-07-31	24.3	A	20.6	A	473	A	0.46	A
USGS	422302071083801	2012-08-01	24.5	A	22.4	A	478	A	0.56	A
USGS	422302071083801	2012-08-02	25.0	A	25.5	A	486	A	0.00	A
USGS	422302071083801	2012-08-03	25.8	A	27.8	A	497	A	0.02	A
USGS	422302071083801	2012-08-04	26.0	A	26.8	A	504	A	0.00	A
USGS	422302071083801	2012-08-05	26.6	A	26.7	A	517	A	0.21	A
USGS	422302071083801	2012-08-06	26.5	A	24.9	A	518	A	0.02	A
USGS	422302071083801	2012-08-07	26.0	A	23.2	A	516	A	0.00	A
USGS	422302071083801	2012-08-08	26.2	A	24.8	A	520	A	0.01	A
USGS	422302071083801	2012-08-09	26.3	A	26.0	A	523	A	0.00	A
USGS	422302071083801	2012-08-10	26.2	A	24.8	A	528	A	0.82	A
USGS	422302071083801	2012-08-11	26.0	A	24.7	A	527	A	0.01	A
USGS	422302071083801	2012-08-12	26.4	A	25.8	A	534	A	0.02	A
USGS	422302071083801	2012-08-13	26.5	A	24.9	A	538	A	0.02	A
USGS	422302071083801	2012-08-14	26.5	A	24.2	A	540	A	0.00	A
USGS	422302071083801	2012-08-15	26.4	A	24.2	A	539	A	0.43	A
USGS	422302071083801	2012-08-16	26.5	A	23.2	A	543	A	0.20	A
USGS	422302071083801	2012-08-17	26.3	A	24.7	A	543	A	0.01	A
USGS	422302071083801	2012-08-18	25.9	A	20.3	A	539	A	0.10	A
USGS	422302071083801	2012-08-19	25.2	A	20.1	A	531	A	0.00	A
USGS	422302071083801	2012-08-20	25.0	A	21.0	A	530	A	0.00	A
USGS	422302071083801	2012-08-21	25.2	A	22.6	A	535	A	0.00	A
USGS	422302071083801	2012-08-22	25.1	A	22.9	A	534	A	0.01	A
USGS	422302071083801	2012-08-23	25.5	A	24.2	A	540	A	0.00	A
USGS	422302071083801	2012-08-24	25.2	A	23.3	A	538	A	0.01	A
USGS	422302071083801	2012-08-25	25.0	A	23.1	A	538	A	0.00	A
USGS	422302071083801	2012-08-26	25.0	A	22.2	A	539	A	0.02	A
USGS	422302071083801	2012-08-27	25.4	A	23.1	A	544	A	0.02	A
USGS	422302071083801	2012-08-28	25.6	A	24.7	A	549	A	0.14	A
USGS	422302071083801	2012-08-29	25.1	A	20.1	A	544	A	0.00	A
USGS	422302071083801	2012-08-30	24.8	A	21.3	A	541	A	0.00	A
USGS	422302071083801	2012-08-31	24.5	A	25.2	A	538	A	0.01	A
USGS	422302071083801	2012-09-01	24.3	A	22.8	A	537	A	0.00	A
USGS	422302071083801	2012-09-02	24.2	A	20.4	A	538	A	0.01	A
USGS	422302071083801	2012-09-03	24.0	A	19.7	A	539	A	0.01	A
USGS	422302071083801	2012-09-04	23.9	A	20.3	A	538	A	0.32	A
USGS	422302071083801	2012-09-05	23.9	A	23.8	A	537	A	0.97	A
USGS	422302071083801	2012-09-06	24.2	A	22.3	A	540	A	0.00	A
USGS	422302071083801	2012-09-07	24.2	A	23.4	A	541	A	0.67	A
USGS	422302071083801	2012-09-08	24.4	A	24.1	A	544	A	0.20	A
USGS	422302071083801	2012-09-09	24.1	A	18.7	A	542	A	0.02	A
USGS	422302071083801	2012-09-10	23.4	A	16.6	A	537	A	0.01	A
USGS	422302071083801	2012-09-11	23.2	A	16.5	A	537	A	0.00	A
USGS	422302071083801	2012-09-12	23.0	A	18.3	A	535	A	0.01	A
USGS	422302071083801	2012-09-13	23.2	A	21.2	A	538	A	0.00	A
USGS	422302071083801	2012-09-14	23.4	A	21.3	A	541	A	0.01	A
USGS	422302071083801	2012-09-15	23.0	A	18.7	A	540	A	0.12	A
USGS	422302071083801	2012-09-16	22.5	A	16.0	A	537	A	0.01	A
USGS	422302071083801	2012-09-17	22.5	A	17.1	A	539	A	0.01	A
USGS	422302071083801	2012-09-18	22.3	A	20.5	A	539	A	0.02	A
USGS	422302071083801	2012-09-19	22.0	A	18.7	A	540	A	1.19	A
USGS	422302071083801	2012-09-20	21.6	A	13.9	A	542	A	0.00	A
USGS	422302071083801	2012-09-21	21.3	A	13.7	A	541	A	0.00	A
USGS	422302071083801	2012-09-22	21.1	A	16.7	A	541	A	0.01	A
USGS	422302071083801	2012-09-23	21.2	A	17.7	A	541	A	0.08	A
USGS	422302071083801	2012-09-24	20.9	A	13.6	A	541	A	0.00	A
USGS	422302071083801	2012-09-25	20.6	A	15.7	A	540	A	0.00	A
USGS	422302071083801	2012-09-26	20.5	A	19.3	A	541	A	0.02	A
USGS	422302071083801	2012-09-27	20.6	A	17.1	A	542	A	0.00	A
USGS	422302071083801	2012-09-28	20.1	A	13.5	A	539	A	0.84	A
USGS	422302071083801	2012-09-29	19.7	A	13.2	A	537	A	0.10	A
USGS	422302071083801	2012-09-30	19.5	A	13.5	A	538	A	0.14	A
USGS	422302071083801	2012-10-01	19.1	A	14.7	A	536	A	0.00	A
USGS	422302071083801	2012-10-02	19.2	A	16.3	A	537	A	0.07	A
