# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:46:54 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104415 CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104415
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00001     Temperature, water, degrees Celsius (Maximum)
#    03   00010     00002     Temperature, water, degrees Celsius (Minimum)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#    04   00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00001	03_00010_00001_cd	03_00010_00002	03_00010_00002_cd	03_00010_00003	03_00010_00003_cd	04_00095_00001	04_00095_00001_cd	04_00095_00002	04_00095_00002_cd	04_00095_00003	04_00095_00003_cd
USGS	01104415	2010-10-13	0.06	A	12.2	A	10.0	A	11.4	A	2240	A	2180	A	2220	A
USGS	01104415	2010-10-14	0.05	A	12.1	A	9.9	A	11.2	A	2370	A	2230	A	2290	A
USGS	01104415	2010-10-15	4.2	A	12.9	A	11.0	A	11.7	A	2360	A	127	A	683	A
USGS	01104415	2010-10-16	0.39	A	12.1	A	10.5	A	11.2	A	1530	A	812	A	1180	A
USGS	01104415	2010-10-17	0.21	A	12.6	A	10.0	A	11.3	A	1800	A	1520	A	1670	A
USGS	01104415	2010-10-18	0.17	A	11.9	A	10.2	A	11.1	A	1960	A	1760	A	1890	A
USGS	01104415	2010-10-19	0.15	A	11.3	A	9.1	A	10.2	A	2100	A	1910	A	2030	A
USGS	01104415	2010-10-20	0.14	A	12.0	A	9.2	A	10.5	A	2160	A	2010	A	2110	A
USGS	01104415	2010-10-21	0.14	A	11.4	A	9.5	A	10.4	A	2220	A	2110	A	2170	A
USGS	01104415	2010-10-22	0.13	A	10.1	A	8.4	A	9.3	A	2260	A	2170	A	2220	A
USGS	01104415	2010-10-23	0.14	A	10.1	A	7.8	A	9.0	A	2270	A	2180	A	2250	A
USGS	01104415	2010-10-24	0.14	A	10.1	A	8.6	A	9.3	A	2310	A	2270	A	2290	A
USGS	01104415	2010-10-25	0.14	A	12.3	A	10.1	A	11.0	A	2330	A	2260	A	2310	A
USGS	01104415	2010-10-26	0.13	A	15.0	A	12.2	A	13.7	A	2360	A	2310	A	2350	A
USGS	01104415	2010-10-27	0.16	A	16.7	A	14.7	A	15.7	A	2490	A	2350	A	2400	A
USGS	01104415	2010-10-28	0.10	A	16.2	A	13.9	A	15.2	A	2420	A	2180	A	2310	A
USGS	01104415	2010-10-29	0.08	A	13.9	A	11.0	A	12.2	A	2220	A	2160	A	2190	A
USGS	01104415	2010-10-30	0.08	A	11.0	A	9.2	A	10.3	A	2260	A	2220	A	2240	A
USGS	01104415	2010-10-31	0.08	A	11.6	A	8.9	A	10.4	A	2300	A	2250	A	2270	A
USGS	01104415	2010-11-01	0.08	A	8.9	A	7.1	A	8.1	A	2340	A	2300	A	2320	A
USGS	01104415	2010-11-02	0.07	A	8.8	A	7.5	A	8.1	A	2380	A	2340	A	2350	A
USGS	01104415	2010-11-03	0.07	A	7.8	A	6.1	A	7.1	A	2390	A	2370	A	2380	A
USGS	01104415	2010-11-04	1.3	A	10.2	A	7.0	A	8.6	A	2400	A	231	A	1500	A
USGS	01104415	2010-11-05	0.83	A	11.8	A	10.2	A	11.0	A	1050	A	535	A	741	A
USGS	01104415	2010-11-06	0.21	A	10.5	A	9.3	A	9.9	A	1720	A	1050	A	1450	A
USGS	01104415	2010-11-07	0.16	A	9.3	A	7.8	A	8.6	A	1930	A	1720	A	1850	A
USGS	01104415	2010-11-08	1.8	A	8.8	A	6.5	A	7.7	A	1860	A	364	A	687	A
USGS	01104415	2010-11-09	0.80	A	10.2	A	8.7	A	9.5	A	1150	A	371	A	851	A
USGS	01104415	2010-11-10	0.57	A	10.5	A	8.7	A	9.8	A	1210	A	819	A	1030	A
USGS	01104415	2010-11-11	0.27	A	9.1	A	7.3	A	8.2	A	1570	A	1210	A	1440	A
USGS	01104415	2010-11-12	0.24	A	9.0	A	6.6	A	7.7	A	1710	A	1510	A	1640	A
USGS	01104415	2010-11-13	0.21	A	9.6	A	6.5	A	8.0	A	1800	A	1700	A	1740	A
USGS	01104415	2010-11-14	0.17	A	9.4	A	6.6	A	8.1	A	1850	A	1780	A	1810	A
USGS	01104415	2010-11-15	0.16	A	10.5	A	9.0	A	9.8	A	1900	A	1850	A	1870	A
USGS	01104415	2010-11-16	0.16	A	11.8	A	10.3	A	10.9	A	1940	A	1900	A	1920	A
USGS	01104415	2010-11-17	2.6	A	11.9	A	10.0	A	10.9	A	1940	A	143	A	805	A
USGS	01104415	2010-11-18	0.40	A	10.1	A	8.2	A	9.3	A	1420	A	996	A	1220	A
USGS	01104415	2010-11-19	0.29	A	8.3	A	6.3	A	7.4	A	1610	A	1410	A	1510	A
USGS	01104415	2010-11-20	0.26	A	8.3	A	6.0	A	7.1	A	1640	A	1530	A	1580	A
USGS	01104415	2010-11-21	0.22	A	7.0	A	5.9	A	6.4	A	1760	A	1630	A	1720	A
USGS	01104415	2010-11-22	0.21	A	9.2	A	6.0	A	7.5	A	1780	A	1730	A	1760	A
USGS	01104415	2010-11-23	0.21	A	11.3	A	9.2	A	10.3	A	1810	A	1760	A	1780	A
USGS	01104415	2010-11-24	0.18	A	10.0	A	5.8	A	7.9	A	1900	A	1800	A	1860	A
USGS	01104415	2010-11-25	0.16	A	6.3	A	4.7	A	5.6	A	2000	A	1860	A	1970	A
USGS	01104415	2010-11-26	0.49	A	7.5	A	5.5	A	6.5	A	2000	A	789	A	1280	A
USGS	01104415	2010-11-27	0.21	A	6.4	A	4.9	A	5.6	A	1780	A	1290	A	1610	A
USGS	01104415	2010-11-28	0.16	A	5.8	A	3.9	A	5.0	A	1960	A	1770	A	1890	A
USGS	01104415	2010-11-29	0.16	A	6.3	A	4.1	A	5.2	A	2030	A	1930	A	1990	A
USGS	01104415	2010-11-30	0.16	A	7.3	A	4.5	A	6.1	A	2040	A	1710	A	1990	A
USGS	01104415	2010-12-01	0.90	A	10.6	A	7.3	A	8.8	A	2010	A	286	A	1610	A
USGS	01104415	2010-12-02	0.46	A	10.2	A	5.7	A	7.5	A	1380	A	366	A	999	A
USGS	01104415	2010-12-03	0.24	A	6.6	A	5.1	A	5.8	A	1660	A	1380	A	1530	A
USGS	01104415	2010-12-04	0.22	A	6.3	A	4.7	A	5.5	A	1780	A	1650	A	1710	A
USGS	01104415	2010-12-05	0.20	A	5.5	A	4.1	A	4.8	A	1860	A	1750	A	1800	A
USGS	01104415	2010-12-06	0.18	A	4.4	A	3.4	A	3.8	A	1900	A	1840	A	1870	A
USGS	01104415	2010-12-07	0.16	A	4.2	A	3.1	A	3.5	A	1980	A	1890	A	1930	A
USGS	01104415	2010-12-08	0.14	A	3.6	A	2.2	A	2.9	A	2120	A	1910	A	2030	A
USGS	01104415	2010-12-09	0.13	A	2.8	A	1.4	A	2.1	A	2190	A	2030	A	2140	A
USGS	01104415	2010-12-10	0.12	A	2.6	A	0.7	A	1.8	A	2250	A	2110	A	2210	A
USGS	01104415	2010-12-11	0.13	A	4.5	A	2.4	A	3.5	A	2250	A	2020	A	2180	A
USGS	01104415	2010-12-12	3.9	A	8.1	A	2.8	A	4.4	A	2760	A	212	A	1510	A
USGS	01104415	2010-12-13	4.1	A	9.2	A	7.1	A	7.8	A	895	A	144	A	598	A
USGS	01104415	2010-12-14	0.83	A	7.1	A	3.5	A	5.4	A	1170	A	895	A	1050	A
USGS	01104415	2010-12-15	0.58	A	3.5	A	2.2	A	2.7	A	1330	A	1170	A	1250	A
USGS	01104415	2010-12-16	0.48	A	3.7	A	2.3	A	2.9	A	1400	A	1310	A	1360	A
USGS	01104415	2010-12-17	0.41	A	3.5	A	1.6	A	2.6	A	1480	A	1390	A	1440	A
USGS	01104415	2010-12-18	0.36	A	4.1	A	1.9	A	3.0	A	1530	A	1460	A	1500	A
USGS	01104415	2010-12-19	0.35	A	4.3	A	2.5	A	3.5	A	1550	A	1510	A	1520	A
USGS	01104415	2010-12-20	0.34	A	4.0	A	2.5	A	3.4	A	1550	A	1500	A	1520	A
USGS	01104415	2010-12-21	0.33	A	4.1	A	2.6	A	3.4	A	3380	A	1510	A	2430	A
USGS	01104415	2010-12-22	0.34	A	5.0	A	3.7	A	4.2	A	4260	A	2070	A	2480	A
USGS	01104415	2010-12-23	0.35	A	4.9	A	3.4	A	4.0	A	7140	A	4210	A	5230	A
USGS	01104415	2010-12-24	0.28	A	3.9	A	2.6	A	3.2	A	4220	A	2480	A	3110	A
USGS	01104415	2010-12-25	0.25	A	3.3	A	1.8	A	2.5	A	2690	A	2210	A	2380	A
USGS	01104415	2010-12-26	0.26	A	3.0	A	0.5	A	2.2	A	2280	A	2020	A	2120	A
USGS	01104415	2010-12-27	0.30	A	1.6	A	0.6	A	1.1	A	7360	A	2280	A	3680	A
USGS	01104415	2010-12-28	0.24	A	2.1	A	0.7	A	1.4	A	7360	A	3090	A	4180	A
USGS	01104415	2010-12-29	0.22	A	3.5	A	1.8	A	2.5	A	4120	A	2540	A	2900	A
USGS	01104415	2010-12-30	0.22	A	3.4	A	1.2	A	2.4	A	2940	A	2240	A	2520	A
USGS	01104415	2010-12-31	0.25	A	4.4	A	2.1	A	3.3	A	2930	A	2210	A	2430	A
USGS	01104415	2011-01-01	0.39	A	5.8	A	3.7	A	4.8	A	3130	A	2120	A	2620	A
USGS	01104415	2011-01-02	0.82	A	5.7	A	4.8	A	5.2	A	3340	A	2230	A	2540	A
USGS	01104415	2011-01-03	0.58	A	4.8	A	2.6	A	3.5	A	2230	A	1960	A	2030	A
USGS	01104415	2011-01-04	0.42	A	4.0	A	2.1	A	2.9	A	1990	A	1880	A	1940	A
USGS	01104415	2011-01-05	0.37	A	4.1	A	2.1	A	2.9	A	2030	A	1810	A	1920	A
USGS	01104415	2011-01-06	0.32	A	3.2	A	1.6	A	2.3	A	1940	A	1810	A	1890	A
USGS	01104415	2011-01-07	0.29	A	3.2	A	1.5	A	2.3	A	1920	A	1820	A	1890	A
USGS	01104415	2011-01-08	0.28	A	3.7	A	2.6	A	3.1	A	1890	A	1820	A	1850	A
USGS	01104415	2011-01-09	0.25	A	3.8	A	2.1	A	3.2	A	1930	A	1830	A	1870	A
USGS	01104415	2011-01-10	0.22	A	2.9	A	1.6	A	2.2	A	1990	A	1900	A	1950	A
USGS	01104415	2011-01-11	0.21	A	2.8	A	1.4	A	2.2	A	2020	A	1940	A	1970	A
USGS	01104415	2011-01-12	0.61	A	2.7	A	0.3	A	0.9	A	2330	A	1590	A	2030	A
USGS	01104415	2011-01-13	0.22	A	2.3	A	1.1	A	1.5	A	3040	A	2110	A	2560	A
USGS	01104415	2011-01-14	0.20	A	2.4	A	0.7	A	1.5	A	3040	A	2230	A	2530	A
USGS	01104415	2011-01-15	0.20	A	1.9	A	0.4	A	1.2	A	2360	A	2070	A	2240	A
USGS	01104415	2011-01-16	0.20	A	2.9	A	1.2	A	2.0	A	2100	A	1890	A	2060	A
USGS	01104415	2011-01-17	0.17	A	2.0	A	0.6	A	1.1	A	2170	A	2010	A	2120	A
USGS	01104415	2011-01-18	0.89	A	1.1	A	0.2	A	0.7	A	13700	A	1800	A	4750	A
USGS	01104415	2011-01-19	1.5	A	2.3	A	0.5	A	1.7	A	8690	A	4590	A	6540	A
USGS	01104415	2011-01-20	0.77	A	3.3	A	2.0	A	2.5	A	5540	A	3330	A	4380	A
USGS	01104415	2011-01-21	0.59	A	2.3	A	0.5	A	1.5	A	12100	A	2940	A	5790	A
USGS	01104415	2011-01-22	0.43	A	1.9	A	0.3	A	1.0	A	6130	A	3380	A	4150	A
USGS	01104415	2011-01-23	0.39	A	1.3	A	-0.1	A	0.5	A	3380	A	2790	A	3060	A
USGS	01104415	2011-01-24	0.36	A	0.7	A	0.2	A	0.4	A	2810	A	2560	A	2690	A
USGS	01104415	2011-01-25	0.35	A	1.1	A	0.3	A	0.6	A	4320	A	2380	A	3110	A
USGS	01104415	2011-01-26	0.34	A	1.0	A	0.1	A	0.5	A	3330	A	2450	A	2820	A
USGS	01104415	2011-01-27	0.58	A	0.5	A	-0.7	A	0.0	A	5520	A	3070	A	4050	A
USGS	01104415	2011-01-28	0.32	A	1.5	A	-0.2	A	0.7	A	4250	A	2750	A	3220	A
USGS	01104415	2011-01-29	0.32	A	2.2	A	0.9	A	1.5	A	5100	A	2640	A	3490	A
USGS	01104415	2011-01-30	0.30	A	2.6	A	0.4	A	1.2	A	3810	A	2450	A	2860	A
USGS	01104415	2011-01-31	0.28	A	1.3	A	-0.2	A	0.4	A	2660	A	2360	A	2510	A
USGS	01104415	2011-02-01	0.34	A	0.1	A	-0.6	A	-0.3	A	3000	A	2240	A	2450	A
USGS	01104415	2011-02-02	0.36	A	-0.1	A	-0.9	A	-0.6	A	16600	A	3000	A	9020	A
USGS	01104415	2011-02-03	0.31	A	0.7	A	-0.5	A	0.0	A	17300	A	8270	A	13400	A
USGS	01104415	2011-02-04	0.29	A	1.1	A	-0.6	A	0.2	A	8270	A	5190	A	6270	A
USGS	01104415	2011-02-05	0.49	A	1.5	A	-0.4	A	0.5	A	11200	A	3700	A	5080	A
USGS	01104415	2011-02-06	1.0	A	2.2	A	-0.3	A	1.3	A	11200	A	5620	A	7150	A
USGS	01104415	2011-02-07	0.57	A	3.9	A	1.4	A	2.6	A	5960	A	3990	A	4510	A
USGS	01104415	2011-02-08	0.91	A	2.7	A	0.1	A	1.9	A	14000	A	3920	A	8260	A
USGS	01104415	2011-02-09	0.52	A	1.4	A	-0.3	A	0.5	A	5520	A	3470	A	4270	A
USGS	01104415	2011-02-10	0.46	A	2.6	A	0.0	A	1.2	A	3510	A	3120	A	3300	A
USGS	01104415	2011-02-11	0.40	A	1.2	A	-0.3	A	0.3	A	3160	A	2890	A	3030	A
USGS	01104415	2011-02-12	0.39	A	2.2	A	-0.2	A	0.9	A	2890	A	2560	A	2770	A
USGS	01104415	2011-02-13	0.36	A	2.3	A	0.3	A	1.4	A	2640	A	2420	A	2560	A
USGS	01104415	2011-02-14	0.63	A	5.0	A	2.0	A	3.3	A	2760	A	2370	A	2520	A
USGS	01104415	2011-02-15	0.56	A	2.7	A	0.3	A	1.2	A	2690	A	2550	A	2620	A
USGS	01104415	2011-02-16	0.50	A:e	3.2	A	0.2	A	1.6	A	2680	A	2350	A	2550	A
USGS	01104415	2011-02-17	0.73	A:e	6.2	A	2.3	A	3.8	A	2700	A	2310	A	2510	A
USGS	01104415	2011-02-18	1.7	A	5.5	A	2.7	A	3.8	A	3720	A	2320	A	2670	A
USGS	01104415	2011-02-19	1.5	A	4.1	A	0.7	A	2.5	A	2670	A	2420	A	2490	A
USGS	01104415	2011-02-20	0.95	A	3.2	A	0.2	A	1.5	A	2510	A	2360	A	2430	A
USGS	01104415	2011-02-21	0.85	A	3.3	A	0.6	A	2.1	A	3260	A	2350	A	2680	A
USGS	01104415	2011-02-22	0.72	A	3.4	A	0.1	A	1.4	A	2710	A	2480	A	2570	A
USGS	01104415	2011-02-23	0.66	A	4.3	A	0.2	A	1.8	A	2550	A	2400	A	2490	A
USGS	01104415	2011-02-24	0.62	A	4.6	A	0.1	A	2.3	A	2560	A	2400	A	2480	A
USGS	01104415	2011-02-25	4.9	A	3.3	A	0.8	A	1.9	A	6980	A	1090	A	2660	A
USGS	01104415	2011-02-26	1.7	A	4.4	A	1.2	A	2.6	A	4650	A	2320	A	2750	A
USGS	01104415	2011-02-27	1.4	A	2.9	A	1.8	A	2.2	A	14900	A	2280	A	7710	A
USGS	01104415	2011-02-28	3.5	A	2.7	A	0.6	A	1.8	A	14000	A	2440	A	3850	A
USGS	01104415	2011-03-01	1.9	A	5.2	A	1.8	A	3.0	A	2500	A	2380	A	2450	A
USGS	01104415	2011-03-02	1.6	A	4.9	A	1.5	A	3.0	A	2460	A	2310	A	2380	A
USGS	01104415	2011-03-03	1.3	A	3.8	A	0.3	A	1.7	A	2400	A	2300	A	2350	A
USGS	01104415	2011-03-04	1.2	A	4.9	A	0.5	A	2.3	A	2400	A	2290	A	2340	A
USGS	01104415	2011-03-05	1.6	A	6.2	A	2.4	A	3.9	A	2380	A	1860	A	2210	A
USGS	01104415	2011-03-06	4.6	A	4.6	A	3.3	A	3.7	A	1870	A	1120	A	1460	A
USGS	01104415	2011-03-07	9.7	A	4.8	A	2.7	A	3.6	A	1630	A	610	A	1070	A
USGS	01104415	2011-03-08	3.2	A	5.9	A	2.5	A	3.8	A	1740	A	1510	A	1650	A
USGS	01104415	2011-03-09	2.3	A	4.9	A	2.7	A	3.7	A	1820	A	1700	A	1760	A
USGS	01104415	2011-03-10	2.0	A	4.8	A	3.8	A	4.3	A	1830	A	1640	A	1770	A
USGS	01104415	2011-03-11	4.8	A	5.6	A	4.2	A	4.8	A	1800	A	761	A	1270	A
USGS	01104415	2011-03-12	2.7	A	8.0	A	4.1	A	5.7	A	1480	A	1250	A	1390	A
USGS	01104415	2011-03-13	2.1	A	7.0	A	4.8	A	5.6	A	1600	A	1460	A	1540	A
USGS	01104415	2011-03-14	1.7	A	6.0	A	4.3	A	5.2	A	1700	A	1570	A	1640	A
USGS	01104415	2011-03-15	1.5	A	8.1	A	3.5	A	5.4	A	1730	A	1670	A	1700	A
USGS	01104415	2011-03-16	2.9	A	5.4	A	4.6	A	5.0	A	1910	A	880	A	1440	A
USGS	01104415	2011-03-17	1.7	A	9.6	A	4.3	A	6.5	A	1580	A	1340	A	1490	A
USGS	01104415	2011-03-18	1.5	A	10.8	A	5.9	A	7.7	A	1650	A	1550	A	1600	A
USGS	01104415	2011-03-19	1.3	A	8.9	A	5.0	A	6.9	A	1800	A	1650	A	1700	A
USGS	01104415	2011-03-20	1.1	A	8.6	A	3.4	A	5.6	A	1830	A	1750	A	1780	A
USGS	01104415	2011-03-21	1.4	A	5.1	A	4.1	A	4.6	A	2060	A	1570	A	1780	A
USGS	01104415	2011-03-22	1.2	A	6.6	A	4.3	A	5.2	A	1800	A	1590	A	1700	A
USGS	01104415	2011-03-23	1.0	A	5.9	A	3.5	A	4.7	A	1860	A	1780	A	1820	A
USGS	01104415	2011-03-24	0.92	A	5.8	A	3.7	A	4.7	A	1910	A	1840	A	1870	A
USGS	01104415	2011-03-25	0.80	A	7.2	A	3.0	A	4.7	A	1940	A	1890	A	1920	A
USGS	01104415	2011-03-26	0.73	A	6.8	A	2.2	A	4.1	A	1980	A	1930	A	1950	A
USGS	01104415	2011-03-27	0.67	A	7.2	A	2.1	A	4.2	A	2020	A	1950	A	1980	A
USGS	01104415	2011-03-28	0.61	A	7.4	A	2.0	A	4.4	A	2050	A	1960	A	2000	A
USGS	01104415	2011-03-29	0.58	A	8.5	A	3.1	A	5.4	A	2060	A	1970	A	2020	A
USGS	01104415	2011-03-30	0.54	A	9.3	A	3.2	A	6.0	A	2070	A	1960	A	2020	A
USGS	01104415	2011-03-31	0.60	A	7.1	A	3.9	A	5.8	A	2540	A	1960	A	2070	A
USGS	01104415	2011-04-01	1.4	A	4.0	A	1.3	A	3.0	A	11800	A	2340	A	5930	A
USGS	01104415	2011-04-02	1.5	A	8.8	A	3.3	A	5.6	A	2980	A	1660	A	2270	A
USGS	01104415	2011-04-03	0.99	A	10.0	A	4.0	A	6.4	A	1950	A	1780	A	1890	A
USGS	01104415	2011-04-04	1.5	A	6.4	A	4.6	A	5.6	A	2450	A	1010	A	1760	A
USGS	01104415	2011-04-05	1.2	A	10.0	A	6.1	A	7.6	A	1910	A	1620	A	1760	A
USGS	01104415	2011-04-06	0.83	A	9.0	A	4.4	A	6.6	A	1920	A	1730	A	1850	A
USGS	01104415	2011-04-07	0.71	A	10.7	A	4.2	A	7.2	A	1960	A	1860	A	1910	A
USGS	01104415	2011-04-08	0.64	A	9.8	A	4.5	A	7.1	A	2020	A	1900	A	1950	A
USGS	01104415	2011-04-09	0.58	A	11.7	A	4.7	A	7.9	A	2050	A	1940	A	2000	A
USGS	01104415	2011-04-10	0.53	A	12.0	A	6.2	A	9.0	A	2060	A	1970	A	2020	A
USGS	01104415	2011-04-11	0.53	A	14.2	A	8.6	A	10.9	A	2080	A	1960	A	2000	A
USGS	01104415	2011-04-12	0.44	A	11.9	A	9.8	A	10.9	A	2090	A	2010	A	2040	A
USGS	01104415	2011-04-13	3.2	A	9.8	A	8.1	A	8.7	A	2380	A	588	A	1240	A
USGS	01104415	2011-04-14	1.2	A	13.5	A	7.4	A	9.9	A	1670	A	1030	A	1460	A
USGS	01104415	2011-04-15	0.81	A	12.0	A	6.8	A	9.0	A	1820	A	1660	A	1720	A
USGS	01104415	2011-04-16	0.76	A	8.6	A	5.8	A	7.2	A	1830	A	1720	A	1800	A
USGS	01104415	2011-04-17	4.8	A	12.5	A	7.4	A	9.9	A	1910	A	445	A	982	A
USGS	01104415	2011-04-18	1.4	A	12.1	A	7.4	A	9.7	A	1570	A	1270	A	1440	A
USGS	01104415	2011-04-19	1.3	A	9.7	A	8.5	A	9.0	A	1840	A	1320	A	1570	A
USGS	01104415	2011-04-20	1.3	A	8.7	A	8.0	A	8.3	A	1620	A	1120	A	1440	A
USGS	01104415	2011-04-21	0.94	A	11.9	A	7.2	A	9.0	A	1770	A	1590	A	1680	A
USGS	01104415	2011-04-22	0.80	A	11.2	A	5.8	A	8.3	A	1780	A	1680	A	1740	A
USGS	01104415	2011-04-23	1.6	A	8.8	A	7.3	A	8.1	A	1950	A	810	A	1450	A
USGS	01104415	2011-04-24	1.0	A	14.7	A	8.6	A	11.4	A	1670	A	1350	A	1540	A
USGS	01104415	2011-04-25	0.80	A	11.5	A	10.1	A	10.9	A	1740	A	1650	A	1690	A
USGS	01104415	2011-04-26	0.71	A	14.5	A	9.4	A	11.3	A	1820	A	1710	A	1750	A
USGS	01104415	2011-04-27	0.63	A	16.7	A	10.2	A	13.3	A	1850	A	1780	A	1810	A
USGS	01104415	2011-04-28	0.61	A	15.7	A	13.6	A	14.6	A	1950	A	1720	A	1830	A
USGS	01104415	2011-04-29	0.53	A	17.1	A	11.3	A	13.9	A	1930	A	1780	A	1840	A
USGS	01104415	2011-04-30	0.45	A	12.8	A	10.4	A	11.8	A	1980	A	1900	A	1940	A
USGS	01104415	2011-05-01	0.40	A	14.8	A	8.4	A	11.2	A	2040	A	1960	A	1990	A
USGS	01104415	2011-05-02	0.37	A	15.5	A	8.4	A	11.8	A	2050	A	1980	A	2020	A
USGS	01104415	2011-05-03	0.36	A	16.3	A	11.2	A	13.4	A	2100	A	2000	A	2050	A
USGS	01104415	2011-05-04	0.82	A	13.5	A	11.8	A	12.8	A	2560	A	895	A	1830	A
USGS	01104415	2011-05-05	0.58	A	12.1	A	9.6	A	10.9	A	1910	A	1300	A	1660	A
USGS	01104415	2011-05-06	0.41	A	14.5	A	8.2	A	11.2	A	2040	A	1860	A	1930	A
USGS	01104415	2011-05-07	0.49	A	15.1	A	10.2	A	11.9	A	2340	A	1600	A	2010	A
USGS	01104415	2011-05-08	0.39	A	15.0	A	10.2	A	12.3	A	2020	A	1490	A	1820	A
USGS	01104415	2011-05-09	0.33	A	14.8	A	9.7	A	12.2	A	2160	A	2000	A	2080	A
USGS	01104415	2011-05-10	0.30	A	11.8	A	10.3	A	10.9	A	2210	A	2130	A	2170	A
USGS	01104415	2011-05-11	0.33	A	12.6	A	9.8	A	10.7	A	2210	A	2040	A	2120	A
USGS	01104415	2011-05-12	0.28	A	13.0	A	9.7	A	11.1	A	2250	A	2090	A	2160	A
USGS	01104415	2011-05-13	0.26	A	14.6	A	9.0	A	11.6	A	2340	A	2220	A	2260	A
USGS	01104415	2011-05-14	0.24	A	12.3	A	9.7	A	11.0	A	2320	A	2200	A	2280	A
USGS	01104415	2011-05-15	1.8	A	13.6	A	10.9	A	11.9	A	2370	A	490	A	1200	A
USGS	01104415	2011-05-16	0.66	A	11.2	A	9.5	A	10.1	A	1800	A	1200	A	1530	A
USGS	01104415	2011-05-17	0.58	A	9.7	A	9.0	A	9.4	A	1910	A	1520	A	1750	A
USGS	01104415	2011-05-18	0.58	A	10.3	A	9.2	A	9.7	A	1740	A	1320	A	1570	A
USGS	01104415	2011-05-19	3.0	A	12.3	A	9.7	A	10.9	A	1880	A	205	A	990	A
USGS	01104415	2011-05-20	0.82	A	13.8	A	10.7	A	12.0	A	1560	A	1310	A	1440	A
USGS	01104415	2011-05-21	0.61	A	16.1	A	11.7	A	13.4	A	1730	A	1560	A	1630	A
USGS	01104415	2011-05-22	0.49	A	12.6	A	11.1	A	11.8	A	1780	A	1690	A	1730	A
USGS	01104415	2011-05-23	0.58	A	12.1	A	10.9	A	11.4	A	1860	A	1480	A	1660	A
USGS	01104415	2011-05-24	0.49	A	16.9	A	12.1	A	14.3	A	1840	A	1620	A	1740	A
USGS	01104415	2011-05-25	0.38	A	17.0	A	12.7	A	14.6	A	1990	A	1840	A	1910	A
USGS	01104415	2011-05-26	0.31	A	17.9	A	12.6	A	15.2	A	2080	A	1960	A	2020	A
USGS	01104415	2011-05-27	0.26	A	19.1	A	14.6	A	16.6	A	2190	A	2070	A	2130	A
USGS	01104415	2011-05-28	0.25	A	18.0	A	15.0	A	16.3	A	2240	A	2150	A	2200	A
USGS	01104415	2011-05-29	0.23	A	19.0	A	15.3	A	16.9	A	2330	A	2200	A	2250	A
USGS	01104415	2011-05-30	0.21	A	18.8	A	16.2	A	17.3	A	2370	A	2240	A	2300	A
USGS	01104415	2011-05-31	0.18	A	18.5	A	15.2	A	16.8	A	2450	A	2290	A	2350	A
USGS	01104415	2011-06-01	1.1	A	19.9	A	15.2	A	17.4	A	2550	A	336	A	2070	A
USGS	01104415	2011-06-02	0.46	A	19.2	A	14.4	A	17.0	A	2010	A	581	A	1570	A
USGS	01104415	2011-06-03	0.21	A	15.8	A	13.2	A	14.3	A	2270	A	1990	A	2140	A
USGS	01104415	2011-06-04	0.18	A	15.4	A	12.2	A	13.7	A	2380	A	2140	A	2290	A
USGS	01104415	2011-06-05	0.16	A	15.5	A	11.3	A	13.5	A	2440	A	2280	A	2360	A
USGS	01104415	2011-06-06	0.14	A	16.1	A	12.6	A	14.5	A	2550	A	2370	A	2450	A
USGS	01104415	2011-06-07	0.11	A	17.8	A	13.4	A	15.6	A	2640	A	2390	A	2530	A
USGS	01104415	2011-06-08	0.09	A	18.5	A	14.6	A	16.6	A	2750	A	2450	A	2610	A
USGS	01104415	2011-06-09	0.90	A	20.2	A	16.1	A	18.1	A	2740	A	270	A	1740	A
USGS	01104415	2011-06-10	0.89	A	19.8	A	16.4	A	18.3	A	1900	A	302	A	1340	A
USGS	01104415	2011-06-11	0.58	A	16.4	A	14.3	A	15.3	A	2000	A	707	A	1660	A
USGS	01104415	2011-06-12	1.4	A	14.4	A	13.6	A	14.1	A	1430	A	342	A	898	A
